kernel_bucket,sample_class,width,offset,sample_count,unique_values,entropy,fixed_byte,fixed_bits,variable_bits,dominant_ratio_bps,field_kind,value_counts
A_flk_landing_series,strong,16,4,4,4,2.0000,0,0x9f,0x60,2500,high_nibble_variable,c0:1 80:1 e0:1 a0:1
A_flk_landing_series,strong,16,5,4,4,2.0000,0,0x01,0xfe,2500,variable_byte,5f:1 79:1 89:1 a3:1
A_flk_landing_series,strong,16,6,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:2 89:2
A_flk_landing_series,strong,16,7,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,strong,16,8,4,4,2.0000,0,0x3f,0xc0,2500,high_nibble_variable,06:1 c6:1 86:1 46:1
A_flk_landing_series,strong,16,9,4,4,2.0000,0,0xe0,0x1f,2500,variable_byte,0a:1 0c:1 0f:1 12:1
A_flk_landing_series,strong,16,10,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:4
A_flk_landing_series,strong,16,11,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:2 f4:2
A_flk_landing_series,strong,16,12,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,strong,16,13,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,strong,16,14,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:2 f4:2
A_flk_landing_series,strong,16,15,4,4,2.0000,0,0x1f,0xe0,2500,high_nibble_variable,60:1 c0:1 80:1 e0:1
A_flk_landing_series,strong,32,0,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,strong,32,1,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,strong,32,2,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,strong,32,3,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,strong,32,4,4,4,2.0000,0,0x9f,0x60,2500,high_nibble_variable,c0:1 80:1 e0:1 a0:1
A_flk_landing_series,strong,32,5,4,4,2.0000,0,0x01,0xfe,2500,variable_byte,5f:1 79:1 89:1 a3:1
A_flk_landing_series,strong,32,6,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:2 89:2
A_flk_landing_series,strong,32,7,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,strong,32,8,4,4,2.0000,0,0x3f,0xc0,2500,high_nibble_variable,06:1 c6:1 86:1 46:1
A_flk_landing_series,strong,32,9,4,4,2.0000,0,0xe0,0x1f,2500,variable_byte,0a:1 0c:1 0f:1 12:1
A_flk_landing_series,strong,32,10,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:4
A_flk_landing_series,strong,32,11,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:2 f4:2
A_flk_landing_series,strong,32,12,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,strong,32,13,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,strong,32,14,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,84:2 f4:2
A_flk_landing_series,strong,32,15,4,4,2.0000,0,0x1f,0xe0,2500,high_nibble_variable,60:1 c0:1 80:1 e0:1
A_flk_landing_series,strong,32,16,4,4,2.0000,0,0x09,0xf6,2500,variable_byte,4f:1 5f:1 79:1 89:1
A_flk_landing_series,strong,32,17,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,89:2 f9:2
A_flk_landing_series,strong,32,18,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,strong,32,19,4,4,2.0000,0,0x3f,0xc0,2500,high_nibble_variable,46:1 06:1 c6:1 86:1
A_flk_landing_series,strong,32,20,4,4,2.0000,0,0xf0,0x0f,2500,low_nibble_variable,07:1 0a:1 0c:1 0f:1
A_flk_landing_series,strong,32,21,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fb:4
A_flk_landing_series,strong,32,22,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,strong,32,23,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,1a:4
A_flk_landing_series,strong,32,24,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:4
A_flk_landing_series,strong,32,25,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:2 84:2
A_flk_landing_series,strong,32,26,4,4,2.0000,0,0x1f,0xe0,2500,high_nibble_variable,a0:1 60:1 c0:1 80:1
A_flk_landing_series,strong,32,27,4,4,2.0000,0,0x81,0x7e,2500,variable_byte,35:1 4f:1 5f:1 79:1
A_flk_landing_series,strong,32,28,4,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:2 89:2
A_flk_landing_series,strong,32,29,4,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:4
A_flk_landing_series,strong,32,30,4,4,2.0000,0,0x3f,0xc0,2500,high_nibble_variable,86:1 46:1 06:1 c6:1
A_flk_landing_series,strong,32,31,4,4,2.0000,0,0xf0,0x0f,2500,low_nibble_variable,04:1 07:1 0a:1 0c:1
B_flk_landing_series,all,8,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,all,8,1,10,2,0.8813,0,0xfe,0x01,7000,low_nibble_variable,19:7 18:3
B_flk_landing_series,all,8,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
B_flk_landing_series,all,8,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,all,8,4,10,10,3.3219,0,0x0f,0xf0,1000,high_nibble_variable,80:1 30:1 90:1 40:1 a0:1 50:1 b0:1 60:1
B_flk_landing_series,all,8,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,b8:1 d9:1 eb:1 0c:1 1e:1 3f:1 51:1 72:1
B_flk_landing_series,all,8,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
B_flk_landing_series,all,8,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
B_flk_landing_series,all,16,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,all,16,1,10,2,0.8813,0,0xfe,0x01,7000,low_nibble_variable,19:7 18:3
B_flk_landing_series,all,16,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
B_flk_landing_series,all,16,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,all,16,4,10,10,3.3219,0,0x0f,0xf0,1000,high_nibble_variable,80:1 30:1 90:1 40:1 a0:1 50:1 b0:1 60:1
B_flk_landing_series,all,16,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,b8:1 d9:1 eb:1 0c:1 1e:1 3f:1 51:1 72:1
B_flk_landing_series,all,16,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
B_flk_landing_series,all,16,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
B_flk_landing_series,all,16,8,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,86:3 46:3 06:2 c6:2
B_flk_landing_series,all,16,9,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,d8:1 db:1 de:1 e0:1 e3:1 e6:1 e9:1 eb:1
B_flk_landing_series,all,16,10,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fa:10
B_flk_landing_series,all,16,11,10,3,1.3610,0,0x06,0xf9,5000,variable_byte,f4:5 84:4 2d:1
B_flk_landing_series,all,16,12,10,3,1.2955,0,0xec,0x13,6000,variable_byte,19:6 18:3 0a:1
B_flk_landing_series,all,16,13,10,2,0.4690,0,0x92,0x6d,9000,dominant_value_variable,70:9 1d:1
B_flk_landing_series,all,16,14,10,3,1.3610,0,0x8b,0x74,5000,variable_byte,f4:5 84:4 f0:1
B_flk_landing_series,all,16,15,10,10,3.3219,0,0x0b,0xf4,1000,variable_byte,a4:1 80:1 30:1 90:1 40:1 a0:1 50:1 b0:1
B_flk_landing_series,all,32,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,all,32,1,10,2,0.8813,0,0xfe,0x01,7000,low_nibble_variable,19:7 18:3
B_flk_landing_series,all,32,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
B_flk_landing_series,all,32,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,all,32,4,10,10,3.3219,0,0x0f,0xf0,1000,high_nibble_variable,80:1 30:1 90:1 40:1 a0:1 50:1 b0:1 60:1
B_flk_landing_series,all,32,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,b8:1 d9:1 eb:1 0c:1 1e:1 3f:1 51:1 72:1
B_flk_landing_series,all,32,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
B_flk_landing_series,all,32,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
B_flk_landing_series,all,32,8,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,86:3 46:3 06:2 c6:2
B_flk_landing_series,all,32,9,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,d8:1 db:1 de:1 e0:1 e3:1 e6:1 e9:1 eb:1
B_flk_landing_series,all,32,10,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fa:10
B_flk_landing_series,all,32,11,10,3,1.3610,0,0x06,0xf9,5000,variable_byte,f4:5 84:4 2d:1
B_flk_landing_series,all,32,12,10,3,1.2955,0,0xec,0x13,6000,variable_byte,19:6 18:3 0a:1
B_flk_landing_series,all,32,13,10,2,0.4690,0,0x92,0x6d,9000,dominant_value_variable,70:9 1d:1
B_flk_landing_series,all,32,14,10,3,1.3610,0,0x8b,0x74,5000,variable_byte,f4:5 84:4 f0:1
B_flk_landing_series,all,32,15,10,10,3.3219,0,0x0b,0xf4,1000,variable_byte,a4:1 80:1 30:1 90:1 40:1 a0:1 50:1 b0:1
B_flk_landing_series,all,32,16,10,10,3.3219,0,0x00,0xff,1000,variable_byte,00:1 b8:1 d9:1 eb:1 0c:1 1e:1 3f:1 51:1
B_flk_landing_series,all,32,17,10,3,1.3610,0,0x06,0xf9,5000,variable_byte,f9:5 89:4 70:1
B_flk_landing_series,all,32,18,10,2,0.4690,0,0x1a,0xe5,9000,dominant_value_variable,01:9 e4:1
B_flk_landing_series,all,32,19,10,5,2.2464,0,0x39,0xc6,3000,variable_byte,86:3 46:2 06:2 c6:2 00:1
B_flk_landing_series,all,32,20,10,10,3.3219,0,0x40,0xbf,1000,variable_byte,70:1 d8:1 db:1 de:1 e0:1 e3:1 e6:1 e9:1
B_flk_landing_series,all,32,21,10,2,0.4690,0,0xb1,0x4e,9000,dominant_value_variable,fa:9 b4:1
B_flk_landing_series,all,32,22,10,4,1.7219,0,0x02,0xfd,4000,variable_byte,f4:4 84:4 00:1 2d:1
B_flk_landing_series,all,32,23,10,4,1.6855,0,0x84,0x7b,5000,variable_byte,19:5 18:3 70:1 0a:1
B_flk_landing_series,all,32,24,10,3,0.9219,0,0x02,0xfd,8000,dominant_value_variable,70:8 84:1 1d:1
B_flk_landing_series,all,32,25,10,3,1.5219,0,0x8b,0x74,4000,variable_byte,f4:4 84:4 f0:2
B_flk_landing_series,all,32,26,10,10,3.3219,0,0x00,0xff,1000,variable_byte,7f:1 a4:1 80:1 30:1 90:1 40:1 a0:1 50:1
B_flk_landing_series,all,32,27,10,10,3.3219,0,0x00,0xff,1000,variable_byte,d4:1 00:1 b8:1 d9:1 eb:1 0c:1 1e:1 3f:1
B_flk_landing_series,all,32,28,10,4,1.7219,0,0x06,0xf9,4000,variable_byte,f9:4 89:4 00:1 70:1
B_flk_landing_series,all,32,29,10,3,0.9219,0,0x0a,0xf5,8000,dominant_value_variable,01:8 70:1 e4:1
B_flk_landing_series,all,32,30,10,6,2.5219,0,0x29,0xd6,2000,variable_byte,86:2 46:2 06:2 c6:2 d4:1 00:1
B_flk_landing_series,all,32,31,10,10,3.3219,0,0x40,0xbf,1000,variable_byte,fc:1 70:1 d8:1 db:1 de:1 e0:1 e3:1 e6:1
B_flk_landing_series,close,8,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,close,8,1,10,2,0.8813,0,0xfe,0x01,7000,low_nibble_variable,19:7 18:3
B_flk_landing_series,close,8,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
B_flk_landing_series,close,8,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,close,8,4,10,10,3.3219,0,0x0f,0xf0,1000,high_nibble_variable,80:1 30:1 90:1 40:1 a0:1 50:1 b0:1 60:1
B_flk_landing_series,close,8,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,b8:1 d9:1 eb:1 0c:1 1e:1 3f:1 51:1 72:1
B_flk_landing_series,close,8,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
B_flk_landing_series,close,8,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
B_flk_landing_series,close,16,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,close,16,1,10,2,0.8813,0,0xfe,0x01,7000,low_nibble_variable,19:7 18:3
B_flk_landing_series,close,16,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
B_flk_landing_series,close,16,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,close,16,4,10,10,3.3219,0,0x0f,0xf0,1000,high_nibble_variable,80:1 30:1 90:1 40:1 a0:1 50:1 b0:1 60:1
B_flk_landing_series,close,16,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,b8:1 d9:1 eb:1 0c:1 1e:1 3f:1 51:1 72:1
B_flk_landing_series,close,16,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
B_flk_landing_series,close,16,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
B_flk_landing_series,close,16,8,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,86:3 46:3 06:2 c6:2
B_flk_landing_series,close,16,9,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,d8:1 db:1 de:1 e0:1 e3:1 e6:1 e9:1 eb:1
B_flk_landing_series,close,16,10,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fa:10
B_flk_landing_series,close,16,11,10,3,1.3610,0,0x06,0xf9,5000,variable_byte,f4:5 84:4 2d:1
B_flk_landing_series,close,16,12,10,3,1.2955,0,0xec,0x13,6000,variable_byte,19:6 18:3 0a:1
B_flk_landing_series,close,16,13,10,2,0.4690,0,0x92,0x6d,9000,dominant_value_variable,70:9 1d:1
B_flk_landing_series,close,16,14,10,3,1.3610,0,0x8b,0x74,5000,variable_byte,f4:5 84:4 f0:1
B_flk_landing_series,close,16,15,10,10,3.3219,0,0x0b,0xf4,1000,variable_byte,a4:1 80:1 30:1 90:1 40:1 a0:1 50:1 b0:1
B_flk_landing_series,close,32,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,close,32,1,10,2,0.8813,0,0xfe,0x01,7000,low_nibble_variable,19:7 18:3
B_flk_landing_series,close,32,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
B_flk_landing_series,close,32,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,close,32,4,10,10,3.3219,0,0x0f,0xf0,1000,high_nibble_variable,80:1 30:1 90:1 40:1 a0:1 50:1 b0:1 60:1
B_flk_landing_series,close,32,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,b8:1 d9:1 eb:1 0c:1 1e:1 3f:1 51:1 72:1
B_flk_landing_series,close,32,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
B_flk_landing_series,close,32,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
B_flk_landing_series,close,32,8,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,86:3 46:3 06:2 c6:2
B_flk_landing_series,close,32,9,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,d8:1 db:1 de:1 e0:1 e3:1 e6:1 e9:1 eb:1
B_flk_landing_series,close,32,10,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fa:10
B_flk_landing_series,close,32,11,10,3,1.3610,0,0x06,0xf9,5000,variable_byte,f4:5 84:4 2d:1
B_flk_landing_series,close,32,12,10,3,1.2955,0,0xec,0x13,6000,variable_byte,19:6 18:3 0a:1
B_flk_landing_series,close,32,13,10,2,0.4690,0,0x92,0x6d,9000,dominant_value_variable,70:9 1d:1
B_flk_landing_series,close,32,14,10,3,1.3610,0,0x8b,0x74,5000,variable_byte,f4:5 84:4 f0:1
B_flk_landing_series,close,32,15,10,10,3.3219,0,0x0b,0xf4,1000,variable_byte,a4:1 80:1 30:1 90:1 40:1 a0:1 50:1 b0:1
B_flk_landing_series,close,32,16,10,10,3.3219,0,0x00,0xff,1000,variable_byte,00:1 b8:1 d9:1 eb:1 0c:1 1e:1 3f:1 51:1
B_flk_landing_series,close,32,17,10,3,1.3610,0,0x06,0xf9,5000,variable_byte,f9:5 89:4 70:1
B_flk_landing_series,close,32,18,10,2,0.4690,0,0x1a,0xe5,9000,dominant_value_variable,01:9 e4:1
B_flk_landing_series,close,32,19,10,5,2.2464,0,0x39,0xc6,3000,variable_byte,86:3 46:2 06:2 c6:2 00:1
B_flk_landing_series,close,32,20,10,10,3.3219,0,0x40,0xbf,1000,variable_byte,70:1 d8:1 db:1 de:1 e0:1 e3:1 e6:1 e9:1
B_flk_landing_series,close,32,21,10,2,0.4690,0,0xb1,0x4e,9000,dominant_value_variable,fa:9 b4:1
B_flk_landing_series,close,32,22,10,4,1.7219,0,0x02,0xfd,4000,variable_byte,f4:4 84:4 00:1 2d:1
B_flk_landing_series,close,32,23,10,4,1.6855,0,0x84,0x7b,5000,variable_byte,19:5 18:3 70:1 0a:1
B_flk_landing_series,close,32,24,10,3,0.9219,0,0x02,0xfd,8000,dominant_value_variable,70:8 84:1 1d:1
B_flk_landing_series,close,32,25,10,3,1.5219,0,0x8b,0x74,4000,variable_byte,f4:4 84:4 f0:2
B_flk_landing_series,close,32,26,10,10,3.3219,0,0x00,0xff,1000,variable_byte,7f:1 a4:1 80:1 30:1 90:1 40:1 a0:1 50:1
B_flk_landing_series,close,32,27,10,10,3.3219,0,0x00,0xff,1000,variable_byte,d4:1 00:1 b8:1 d9:1 eb:1 0c:1 1e:1 3f:1
B_flk_landing_series,close,32,28,10,4,1.7219,0,0x06,0xf9,4000,variable_byte,f9:4 89:4 00:1 70:1
B_flk_landing_series,close,32,29,10,3,0.9219,0,0x0a,0xf5,8000,dominant_value_variable,01:8 70:1 e4:1
B_flk_landing_series,close,32,30,10,6,2.5219,0,0x29,0xd6,2000,variable_byte,86:2 46:2 06:2 c6:2 d4:1 00:1
B_flk_landing_series,close,32,31,10,10,3.3219,0,0x40,0xbf,1000,variable_byte,fc:1 70:1 d8:1 db:1 de:1 e0:1 e3:1 e6:1
B_flk_landing_series,strong,8,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,strong,8,1,10,2,0.8813,0,0xfe,0x01,7000,low_nibble_variable,19:7 18:3
B_flk_landing_series,strong,8,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
B_flk_landing_series,strong,8,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,strong,8,4,10,10,3.3219,0,0x0f,0xf0,1000,high_nibble_variable,80:1 30:1 90:1 40:1 a0:1 50:1 b0:1 60:1
B_flk_landing_series,strong,8,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,b8:1 d9:1 eb:1 0c:1 1e:1 3f:1 51:1 72:1
B_flk_landing_series,strong,8,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
B_flk_landing_series,strong,8,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
B_flk_landing_series,strong,16,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,strong,16,1,10,2,0.8813,0,0xfe,0x01,7000,low_nibble_variable,19:7 18:3
B_flk_landing_series,strong,16,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
B_flk_landing_series,strong,16,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,strong,16,4,10,10,3.3219,0,0x0f,0xf0,1000,high_nibble_variable,80:1 30:1 90:1 40:1 a0:1 50:1 b0:1 60:1
B_flk_landing_series,strong,16,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,b8:1 d9:1 eb:1 0c:1 1e:1 3f:1 51:1 72:1
B_flk_landing_series,strong,16,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
B_flk_landing_series,strong,16,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
B_flk_landing_series,strong,16,8,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,86:3 46:3 06:2 c6:2
B_flk_landing_series,strong,16,9,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,d8:1 db:1 de:1 e0:1 e3:1 e6:1 e9:1 eb:1
B_flk_landing_series,strong,16,10,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fa:10
B_flk_landing_series,strong,16,11,10,3,1.3610,0,0x06,0xf9,5000,variable_byte,f4:5 84:4 2d:1
B_flk_landing_series,strong,16,12,10,3,1.2955,0,0xec,0x13,6000,variable_byte,19:6 18:3 0a:1
B_flk_landing_series,strong,16,13,10,2,0.4690,0,0x92,0x6d,9000,dominant_value_variable,70:9 1d:1
B_flk_landing_series,strong,16,14,10,3,1.3610,0,0x8b,0x74,5000,variable_byte,f4:5 84:4 f0:1
B_flk_landing_series,strong,16,15,10,10,3.3219,0,0x0b,0xf4,1000,variable_byte,a4:1 80:1 30:1 90:1 40:1 a0:1 50:1 b0:1
B_flk_landing_series,strong,32,0,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,strong,32,1,10,2,0.8813,0,0xfe,0x01,7000,low_nibble_variable,19:7 18:3
B_flk_landing_series,strong,32,2,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:10
B_flk_landing_series,strong,32,3,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f4:5 84:5
B_flk_landing_series,strong,32,4,10,10,3.3219,0,0x0f,0xf0,1000,high_nibble_variable,80:1 30:1 90:1 40:1 a0:1 50:1 b0:1 60:1
B_flk_landing_series,strong,32,5,10,10,3.3219,0,0x00,0xff,1000,variable_byte,b8:1 d9:1 eb:1 0c:1 1e:1 3f:1 51:1 72:1
B_flk_landing_series,strong,32,6,10,2,1.0000,0,0x8f,0x70,5000,high_nibble_variable,f9:5 89:5
B_flk_landing_series,strong,32,7,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:10
B_flk_landing_series,strong,32,8,10,4,1.9710,0,0x3f,0xc0,3000,high_nibble_variable,86:3 46:3 06:2 c6:2
B_flk_landing_series,strong,32,9,10,10,3.3219,0,0xc0,0x3f,1000,variable_byte,d8:1 db:1 de:1 e0:1 e3:1 e6:1 e9:1 eb:1
B_flk_landing_series,strong,32,10,10,1,-0.0000,1,0xff,0x00,10000,fixed_byte,fa:10
B_flk_landing_series,strong,32,11,10,3,1.3610,0,0x06,0xf9,5000,variable_byte,f4:5 84:4 2d:1
B_flk_landing_series,strong,32,12,10,3,1.2955,0,0xec,0x13,6000,variable_byte,19:6 18:3 0a:1
B_flk_landing_series,strong,32,13,10,2,0.4690,0,0x92,0x6d,9000,dominant_value_variable,70:9 1d:1
B_flk_landing_series,strong,32,14,10,3,1.3610,0,0x8b,0x74,5000,variable_byte,f4:5 84:4 f0:1
B_flk_landing_series,strong,32,15,10,10,3.3219,0,0x0b,0xf4,1000,variable_byte,a4:1 80:1 30:1 90:1 40:1 a0:1 50:1 b0:1
B_flk_landing_series,strong,32,16,10,10,3.3219,0,0x00,0xff,1000,variable_byte,00:1 b8:1 d9:1 eb:1 0c:1 1e:1 3f:1 51:1
B_flk_landing_series,strong,32,17,10,3,1.3610,0,0x06,0xf9,5000,variable_byte,f9:5 89:4 70:1
B_flk_landing_series,strong,32,18,10,2,0.4690,0,0x1a,0xe5,9000,dominant_value_variable,01:9 e4:1
B_flk_landing_series,strong,32,19,10,5,2.2464,0,0x39,0xc6,3000,variable_byte,86:3 46:2 06:2 c6:2 00:1
B_flk_landing_series,strong,32,20,10,10,3.3219,0,0x40,0xbf,1000,variable_byte,70:1 d8:1 db:1 de:1 e0:1 e3:1 e6:1 e9:1
B_flk_landing_series,strong,32,21,10,2,0.4690,0,0xb1,0x4e,9000,dominant_value_variable,fa:9 b4:1
B_flk_landing_series,strong,32,22,10,4,1.7219,0,0x02,0xfd,4000,variable_byte,f4:4 84:4 00:1 2d:1
B_flk_landing_series,strong,32,23,10,4,1.6855,0,0x84,0x7b,5000,variable_byte,19:5 18:3 70:1 0a:1
B_flk_landing_series,strong,32,24,10,3,0.9219,0,0x02,0xfd,8000,dominant_value_variable,70:8 84:1 1d:1
B_flk_landing_series,strong,32,25,10,3,1.5219,0,0x8b,0x74,4000,variable_byte,f4:4 84:4 f0:2
B_flk_landing_series,strong,32,26,10,10,3.3219,0,0x00,0xff,1000,variable_byte,7f:1 a4:1 80:1 30:1 90:1 40:1 a0:1 50:1
B_flk_landing_series,strong,32,27,10,10,3.3219,0,0x00,0xff,1000,variable_byte,d4:1 00:1 b8:1 d9:1 eb:1 0c:1 1e:1 3f:1
B_flk_landing_series,strong,32,28,10,4,1.7219,0,0x06,0xf9,4000,variable_byte,f9:4 89:4 00:1 70:1
B_flk_landing_series,strong,32,29,10,3,0.9219,0,0x0a,0xf5,8000,dominant_value_variable,01:8 70:1 e4:1
B_flk_landing_series,strong,32,30,10,6,2.5219,0,0x29,0xd6,2000,variable_byte,86:2 46:2 06:2 c6:2 d4:1 00:1
B_flk_landing_series,strong,32,31,10,10,3.3219,0,0x40,0xbf,1000,variable_byte,fc:1 70:1 d8:1 db:1 de:1 e0:1 e3:1 e6:1
C_flk_control_anchor,all,8,0,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,all,8,1,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,17:1
C_flk_control_anchor,all,8,2,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,70:1
C_flk_control_anchor,all,8,3,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
C_flk_control_anchor,all,8,4,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,e0:1
C_flk_control_anchor,all,8,5,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,82:1
C_flk_control_anchor,all,8,6,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f9:1
C_flk_control_anchor,all,8,7,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,01:1
C_flk_control_anchor,all,16,0,1,1,-0.0000,1,0xff,0x00,10000,fixed_byte,f4:1
